host id,host url,name,host since,location,response time,response rate,is superhost,neighbourhood,listingsCount,verifications,has profile pic,identity verified
8484645,https://www.airbnb.com/users/show/8484645,Ashley,2013-08-28,London,within an hour,100%,f,Stockwell,1.0,"['email', 'phone', 'reviews', 'jumio']",t,t
66871228,https://www.airbnb.com/users/show/66871228,Deji,2016-04-12,GB,within a few hours,100%,t,Stockwell,1.0,"['email', 'phone', 'reviews']",t,f
49241741,https://www.airbnb.com/users/show/49241741,Meire,2015-11-17,"London, England, United Kingdom",within an hour,100%,f,Vauxhall,1.0,"['email', 'phone', 'reviews']",t,f
5206936,https://www.airbnb.com/users/show/5206936,Luke,2013-02-24,London,a few days or more,0%,f,,1.0,"['email', 'phone', 'reviews']",t,f
13711017,https://www.airbnb.com/users/show/13711017,Ed,2014-03-30,"London, England, United Kingdom",,,f,,1.0,"['email', 'phone', 'reviews', 'jumio', 'government_id']",t,t
5966907,https://www.airbnb.com/users/show/5966907,Rachel,2013-04-17,"London, England, United Kingdom",within an hour,100%,f,Clapham,1.0,"['email', 'phone', 'facebook', 'reviews', 'jumio', 'work_email']",t,t
6955946,https://www.airbnb.com/users/show/6955946,Emma,2013-06-17,London,,,t,South Bank,1.0,"['email', 'phone', 'reviews', 'jumio', 'offline_government_id', 'selfie', 'government_id', 'identity_manual']",t,f
35554135,https://www.airbnb.com/users/show/35554135,David,2015-06-11,"England, United Kingdom",,,f,Stockwell,1.0,"['email', 'phone', 'google', 'reviews', 'jumio', 'government_id']",t,t
16729784,https://www.airbnb.com/users/show/16729784,Ian,2014-06-13,London,within an hour,100%,t,Clapham,1.0,"['email', 'phone', 'reviews']",t,f
131719033,https://www.airbnb.com/users/show/131719033,Lucie,2017-05-24,"London, England, United Kingdom",,,f,,1.0,"['email', 'phone', 'jumio', 'offline_government_id', 'government_id']",t,f
67301129,https://www.airbnb.com/users/show/67301129,Carlos,2016-04-15,"England, United Kingdom",,,f,Streatham,1.0,['phone'],t,f
238379,https://www.airbnb.com/users/show/238379,Eamon,2010-09-18,"England, United Kingdom",within an hour,100%,f,,1.0,"['email', 'phone', 'facebook', 'reviews', 'jumio', 'government_id']",t,t
155006218,https://www.airbnb.com/users/show/155006218,Mariann,2017-10-17,GB,within an hour,100%,f,,1.0,"['email', 'phone']",t,f
16797114,https://www.airbnb.com/users/show/16797114,Abby,2014-06-15,"London, United Kingdom",,,f,Streatham,1.0,"['email', 'phone', 'reviews', 'jumio']",t,t
43972522,https://www.airbnb.com/users/show/43972522,Semhar,2015-09-11,"London, England, United Kingdom",,,f,,1.0,"['email', 'phone', 'reviews', 'work_email']",t,f
107272231,https://www.airbnb.com/users/show/107272231,Cail,2016-12-14,"London, England, United Kingdom",within an hour,100%,f,Nine Elms,1.0,"['email', 'phone', 'linkedin', 'reviews', 'jumio', 'offline_government_id', 'government_id']",t,t
42993819,https://www.airbnb.com/users/show/42993819,Kati,2015-08-31,London,within a day,90%,f,,1.0,"['email', 'phone', 'reviews', 'jumio', 'offline_government_id', 'government_id']",t,f
124763753,https://www.airbnb.com/users/show/124763753,Giu,2017-04-07,"London, England, United Kingdom",within a few hours,100%,f,,1.0,"['email', 'phone', 'reviews']",t,f
15454269,https://www.airbnb.com/users/show/15454269,Isabel,2014-05-13,"London, United Kingdom",within a few hours,100%,f,Clapham,2.0,"['email', 'phone', 'reviews', 'jumio']",t,t
28973007,https://www.airbnb.com/users/show/28973007,Duncan,2015-03-08,"London, England, United Kingdom",,,f,Brixton,1.0,"['email', 'phone', 'facebook', 'reviews', 'jumio', 'offline_government_id', 'government_id']",t,t
149440963,https://www.airbnb.com/users/show/149440963,Rodrigo,2017-09-06,GB,,,f,,1.0,['phone'],t,f
81408441,https://www.airbnb.com/users/show/81408441,Attoh,2016-07-03,GB,,,f,,1.0,"['email', 'phone']",t,f
8196365,https://www.airbnb.com/users/show/8196365,Lisa,2013-08-16,"London, England, United Kingdom",within an hour,100%,f,Lower Streatham,1.0,"['email', 'phone', 'reviews', 'jumio']",t,t
5087182,https://www.airbnb.com/users/show/5087182,Pascale,2013-02-14,"England, United Kingdom",a few days or more,0%,f,Lower Streatham,1.0,"['email', 'phone', 'reviews', 'jumio', 'offline_government_id', 'selfie', 'government_id', 'identity_manual', 'work_email']",t,f
4513232,https://www.airbnb.com/users/show/4513232,Benjamin,2012-12-28,"London, England, United Kingdom",within an hour,100%,f,Balham,1.0,"['email', 'phone', 'reviews', 'work_email']",t,f
179528619,https://www.airbnb.com/users/show/179528619,Destinee,2018-03-20,"England, United Kingdom",,,f,Streatham,1.0,"['email', 'phone']",t,f
12399195,https://www.airbnb.com/users/show/12399195,Lisa,2014-02-19,"London, United Kingdom",within a few hours,100%,f,,1.0,"['email', 'phone', 'facebook', 'reviews', 'jumio']",t,t
11250331,https://www.airbnb.com/users/show/11250331,Nick,2014-01-13,GB,,,f,,1.0,"['email', 'phone', 'reviews']",t,f
138001370,https://www.airbnb.com/users/show/138001370,Roman,2017-07-01,GB,within an hour,100%,f,,1.0,"['phone', 'work_email']",t,f
19049342,https://www.airbnb.com/users/show/19049342,Emily,2014-07-28,"London, United Kingdom",within a day,90%,f,Balham,1.0,"['email', 'phone', 'manual_online', 'reviews', 'jumio']",t,t
30711356,https://www.airbnb.com/users/show/30711356,Hamish,2015-04-06,"London, England, United Kingdom",,,f,Balham,1.0,"['email', 'phone', 'reviews']",t,f
12678519,https://www.airbnb.com/users/show/12678519,Chloé,2014-02-28,"London, United Kingdom",within a day,75%,f,Clapham,1.0,"['email', 'phone', 'reviews', 'jumio', 'government_id']",t,t
34570868,https://www.airbnb.com/users/show/34570868,Aurelie,2015-05-30,UK,within a day,50%,f,,1.0,"['email', 'phone', 'facebook', 'reviews', 'jumio', 'work_email']",t,t
4184697,https://www.airbnb.com/users/show/4184697,Aramé,2012-11-18,London,within an hour,100%,f,Brixton,1.0,"['email', 'phone', 'reviews']",t,f
55104878,https://www.airbnb.com/users/show/55104878,Robin,2016-01-18,"Loanhead, Scotland, United Kingdom",a few days or more,0%,f,Brixton,1.0,"['email', 'phone', 'reviews']",t,f
4641583,https://www.airbnb.com/users/show/4641583,Dawn,2013-01-09,"London, United Kingdom",,,f,Tulse Hill,1.0,"['email', 'phone', 'facebook']",t,f
10644603,https://www.airbnb.com/users/show/10644603,Adi,2013-12-15,"London, England, United Kingdom",a few days or more,0%,f,Brixton,1.0,"['email', 'phone', 'google', 'reviews', 'jumio', 'offline_government_id', 'government_id', 'work_email']",t,t
35689564,https://www.airbnb.com/users/show/35689564,Elisa,2015-06-13,United Kingdom,,,f,Brixton,1.0,"['phone', 'facebook', 'reviews']",t,f
101265104,https://www.airbnb.com/users/show/101265104,Sheila,2016-10-25,"London, England, United Kingdom",within a few hours,80%,f,,1.0,"['email', 'phone', 'jumio', 'offline_government_id', 'selfie', 'government_id', 'identity_manual']",t,f
37458176,https://www.airbnb.com/users/show/37458176,Kevin,2015-07-04,London,within a few hours,100%,f,Lambeth,1.0,"['email', 'phone', 'reviews', 'jumio']",t,t
30006,https://www.airbnb.com/users/show/30006,Gabriela,2009-08-06,London,within an hour,100%,f,Tulse Hill,1.0,"['email', 'phone', 'reviews', 'jumio', 'offline_government_id', 'selfie', 'government_id', 'identity_manual']",t,f
124387553,https://www.airbnb.com/users/show/124387553,John,2017-04-05,"London, England, United Kingdom",within a few hours,90%,f,Brixton,2.0,"['email', 'phone', 'reviews']",t,f
44003573,https://www.airbnb.com/users/show/44003573,Vincent,2015-09-12,"London, UK",within an hour,100%,t,,1.0,"['email', 'phone', 'reviews', 'jumio']",t,t
156689144,https://www.airbnb.com/users/show/156689144,Mauro,2017-10-29,"England, United Kingdom",within an hour,98%,f,South Bank,4.0,"['phone', 'reviews']",t,f
129080901,https://www.airbnb.com/users/show/129080901,Anna,2017-05-06,"London, England, United Kingdom",,,f,Vauxhall,1.0,"['email', 'phone', 'reviews']",t,f
4333359,https://www.airbnb.com/users/show/4333359,Rachel,2012-12-05,London,,,f,Brixton,1.0,"['email', 'phone', 'manual_online', 'reviews', 'manual_offline', 'sent_id']",t,t
16325329,https://www.airbnb.com/users/show/16325329,Cedric,2014-06-03,"Brive-la-Gaillarde, Limousin, France",a few days or more,33%,f,,1.0,"['email', 'phone', 'reviews', 'jumio', 'offline_government_id', 'selfie', 'government_id', 'identity_manual', 'work_email']",t,t
81890530,https://www.airbnb.com/users/show/81890530,Magda,2016-07-05,"England, United Kingdom",a few days or more,0%,f,Brixton,1.0,"['email', 'phone']",t,f
5723954,https://www.airbnb.com/users/show/5723954,Will,2013-04-01,London,,,f,Tulse Hill,1.0,"['email', 'phone', 'facebook', 'reviews', 'jumio', 'offline_government_id', 'government_id']",t,t
50273511,https://www.airbnb.com/users/show/50273511,Itoiz,2015-12-01,GB,within a day,50%,f,,1.0,"['email', 'phone']",t,f
22529602,https://www.airbnb.com/users/show/22529602,Jenny,2014-10-14,"London, United Kingdom",within a few hours,100%,f,Brixton,1.0,"['email', 'phone', 'reviews', 'jumio', 'offline_government_id', 'government_id']",t,f
32110325,https://www.airbnb.com/users/show/32110325,Rosalie,2015-04-28,London,within a day,100%,f,Brixton,1.0,"['email', 'phone', 'reviews', 'jumio', 'government_id', 'work_email']",t,t
780654,https://www.airbnb.com/users/show/780654,Millicent,2011-07-05,"London, England, United Kingdom",,,f,Streatham,1.0,['phone'],t,f
5939765,https://www.airbnb.com/users/show/5939765,Stuart,2013-04-15,"London, UK",within a few hours,100%,f,Streatham,1.0,"['email', 'phone', 'facebook', 'reviews', 'jumio']",t,t
33198300,https://www.airbnb.com/users/show/33198300,Tom,2015-05-12,London,,,f,Brixton,1.0,"['email', 'phone']",t,f
45925174,https://www.airbnb.com/users/show/45925174,Marta,2015-10-06,"Vigo, Galicia, Spain",,,f,Streatham,1.0,"['email', 'phone', 'facebook', 'reviews', 'jumio', 'government_id']",t,t
1768575,https://www.airbnb.com/users/show/1768575,Pauline,2012-02-18,"London, England, United Kingdom",within an hour,100%,f,,1.0,"['email', 'phone', 'facebook', 'reviews', 'jumio', 'government_id']",t,t
20659658,https://www.airbnb.com/users/show/20659658,Andrea,2014-08-28,London,a few days or more,33%,f,Streatham,1.0,"['email', 'phone', 'reviews', 'jumio']",t,t
18717647,https://www.airbnb.com/users/show/18717647,Mina,2014-07-23,London,,,f,Herne Hill,1.0,"['email', 'phone']",t,f
44677284,https://www.airbnb.com/users/show/44677284,Marc,2015-09-20,"London, England, United Kingdom",within an hour,100%,f,,1.0,"['email', 'phone', 'reviews', 'jumio', 'offline_government_id', 'government_id']",t,f
107572677,https://www.airbnb.com/users/show/107572677,Wafa,2016-12-17,"London, England, United Kingdom",within a day,67%,f,,3.0,"['email', 'phone', 'reviews', 'jumio', 'offline_government_id', 'selfie', 'government_id', 'identity_manual']",t,f
15708845,https://www.airbnb.com/users/show/15708845,Jon,2014-05-19,"England, United Kingdom",within an hour,90%,f,,1.0,"['email', 'phone', 'reviews', 'jumio', 'offline_government_id', 'government_id']",t,t
104605751,https://www.airbnb.com/users/show/104605751,Brooklyn,2016-11-21,"Paris, France",within a few hours,100%,f,Stockwell,1.0,"['phone', 'facebook']",t,f
21473779,https://www.airbnb.com/users/show/21473779,Deniz,2014-09-18,"Munich, Bavaria, Germany",,,f,,1.0,"['email', 'phone', 'manual_offline', 'jumio']",t,f
24578953,https://www.airbnb.com/users/show/24578953,Pauline,2014-12-07,"London, England, United Kingdom",within a few hours,100%,f,,1.0,"['email', 'phone', 'reviews', 'jumio']",t,t
17207291,https://www.airbnb.com/users/show/17207291,Benoit,2014-06-24,London,within a few hours,100%,f,Stockwell,1.0,"['email', 'phone', 'reviews', 'jumio', 'offline_government_id', 'selfie', 'government_id', 'identity_manual']",t,f
35510193,https://www.airbnb.com/users/show/35510193,Ashraf,2015-06-10,"London, United Kingdom",,,f,,1.0,"['email', 'phone', 'facebook', 'jumio']",t,t
9765862,https://www.airbnb.com/users/show/9765862,Dita,2013-11-02,GB,,,f,Brixton,1.0,"['email', 'phone']",t,f
58801798,https://www.airbnb.com/users/show/58801798,Francisco,2016-02-15,"London, England, United Kingdom",,,f,,2.0,"['email', 'phone', 'facebook', 'reviews']",t,f
13845330,https://www.airbnb.com/users/show/13845330,Keir,2014-04-03,"London, England, United Kingdom",within an hour,100%,f,,1.0,"['email', 'phone', 'google', 'linkedin', 'reviews', 'jumio']",t,f
8858933,https://www.airbnb.com/users/show/8858933,Kristina,2013-09-15,"London, England, United Kingdom",within a day,100%,f,Stockwell,1.0,"['email', 'phone', 'reviews', 'manual_offline', 'jumio']",t,t
147887626,https://www.airbnb.com/users/show/147887626,Andrew,2017-08-27,GB,within a few hours,100%,f,Stockwell,1.0,['phone'],t,f
37678474,https://www.airbnb.com/users/show/37678474,Fatuma,2015-07-06,"London, England, United Kingdom",within a few hours,90%,f,Stockwell,2.0,"['email', 'phone', 'reviews', 'jumio']",t,t
94766494,https://www.airbnb.com/users/show/94766494,Jessica,2016-09-12,"London, England, United Kingdom",,,f,Brixton,1.0,"['email', 'phone', 'facebook', 'reviews', 'jumio', 'government_id']",t,t
9498469,https://www.airbnb.com/users/show/9498469,Polly,2013-10-18,"England, United Kingdom",within a day,75%,f,Brixton,1.0,"['email', 'phone', 'reviews', 'jumio']",t,t
18763458,https://www.airbnb.com/users/show/18763458,Vicky,2014-07-23,London,within a day,100%,f,Stockwell,1.0,"['email', 'phone', 'reviews', 'jumio']",t,t
50454711,https://www.airbnb.com/users/show/50454711,Joseph,2015-12-03,"New York, New York, United States",,,f,South Bank,1.0,"['phone', 'reviews']",t,f
36891813,https://www.airbnb.com/users/show/36891813,NIhal,2015-06-27,London,,,f,South Bank,1.0,"['email', 'phone', 'reviews', 'jumio']",t,t
1474125,https://www.airbnb.com/users/show/1474125,Austin,2011-12-05,"London, England, United Kingdom",within a day,78%,f,South Bank,1.0,"['email', 'phone', 'facebook', 'reviews', 'jumio', 'government_id']",t,t
120710468,https://www.airbnb.com/users/show/120710468,Ronnie,2017-03-14,"London, England, United Kingdom",within a few hours,100%,f,Kennington,1.0,"['email', 'phone', 'reviews']",t,f
1144909,https://www.airbnb.com/users/show/1144909,Alessandro,2011-09-12,"Athens, Attica, Greece",,,f,,1.0,"['email', 'phone']",t,f
3270994,https://www.airbnb.com/users/show/3270994,Marko,2012-08-15,"London, UK",within a few hours,100%,t,Clapham,1.0,"['email', 'phone', 'facebook', 'google', 'linkedin', 'reviews', 'jumio']",t,t
174953761,https://www.airbnb.com/users/show/174953761,Charlo,2018-02-23,BR,,,f,South Lambeth,1.0,"['email', 'phone']",t,f
4281874,https://www.airbnb.com/users/show/4281874,Daniel,2012-11-29,"London, United Kingdom",within a day,67%,f,Clapham,1.0,"['email', 'phone', 'facebook', 'reviews', 'jumio', 'offline_government_id', 'government_id', 'work_email']",t,t
83244233,https://www.airbnb.com/users/show/83244233,Neville,2016-07-12,"London, England, United Kingdom",a few days or more,0%,f,Clapham,1.0,"['email', 'phone']",t,f
19614443,https://www.airbnb.com/users/show/19614443,Robert,2014-08-07,"London, England, United Kingdom",within a few hours,100%,f,,1.0,"['email', 'phone', 'reviews', 'jumio', 'offline_government_id', 'government_id']",t,f
7125499,https://www.airbnb.com/users/show/7125499,Lorcan,2013-06-26,London,,,f,,1.0,"['email', 'phone', 'linkedin', 'jumio']",t,t
3817012,https://www.airbnb.com/users/show/3817012,Alex,2012-10-09,"London, United Kingdom",,,f,Stockwell,1.0,"['email', 'phone', 'facebook', 'reviews', 'jumio', 'offline_government_id', 'government_id']",t,t
99062502,https://www.airbnb.com/users/show/99062502,Riga,2016-10-10,GB,within a day,70%,f,Kennington,1.0,"['email', 'phone', 'facebook', 'reviews']",t,f
139597613,https://www.airbnb.com/users/show/139597613,Oliver & Deborah,2017-07-10,GB,within an hour,100%,f,South Lambeth,1.0,['reviews'],t,f
37776689,https://www.airbnb.com/users/show/37776689,Michael,2015-07-07,London,,,f,Battersea,1.0,"['email', 'phone']",t,f
27401488,https://www.airbnb.com/users/show/27401488,Nadine,2015-02-08,GB,within a few hours,100%,f,,1.0,"['email', 'phone', 'reviews']",t,f
4602495,https://www.airbnb.com/users/show/4602495,Nathan,2013-01-06,"London, England, United Kingdom",within a day,50%,f,,2.0,"['email', 'phone', 'reviews']",t,f
2482170,https://www.airbnb.com/users/show/2482170,Emily,2012-05-28,"London, England, United Kingdom",,,f,Brixton,1.0,"['email', 'phone', 'reviews', 'jumio']",t,t
33916677,https://www.airbnb.com/users/show/33916677,Ann,2015-05-21,"London, England, United Kingdom",within a few hours,100%,t,French Riviera,2.0,"['email', 'phone', 'facebook', 'reviews', 'jumio', 'government_id']",t,t
36359395,https://www.airbnb.com/users/show/36359395,Ines,2015-06-21,US,,,f,Brixton,1.0,['phone'],t,f
13123135,https://www.airbnb.com/users/show/13123135,Si,2014-03-14,"Amsterdam, North Holland, Netherlands",within a day,100%,f,,1.0,"['email', 'phone', 'linkedin', 'reviews', 'jumio', 'government_id']",t,t
172501863,https://www.airbnb.com/users/show/172501863,Charles,2018-02-09,"London, England, United Kingdom",within an hour,100%,f,Kennington,1.0,"['phone', 'jumio', 'offline_government_id', 'selfie', 'government_id', 'identity_manual']",t,f
1532690,https://www.airbnb.com/users/show/1532690,Genevieve,2011-12-24,"London, England, United Kingdom",,,f,Stockwell,1.0,"['email', 'phone', 'facebook', 'reviews', 'jumio']",t,t
81821028,https://www.airbnb.com/users/show/81821028,Colin,2016-07-05,,within an hour,100%,f,West Norwood,1.0,"['email', 'phone', 'reviews']",t,f
13455012,https://www.airbnb.com/users/show/13455012,Matt,2014-03-23,"London, United Kingdom",within a few hours,100%,t,Brixton,1.0,"['email', 'phone', 'facebook', 'reviews', 'jumio', 'government_id']",t,t
75343504,https://www.airbnb.com/users/show/75343504,Nic & Alex,2016-06-02,"London, England, United Kingdom",within an hour,90%,f,,2.0,"['email', 'phone', 'reviews']",t,f
100207886,https://www.airbnb.com/users/show/100207886,Tim,2016-10-18,"London, England, United Kingdom",,,f,,1.0,"['email', 'phone', 'work_email']",t,f
7714625,https://www.airbnb.com/users/show/7714625,Christiana,2013-07-25,London,within a day,100%,f,,1.0,"['email', 'phone', 'reviews', 'jumio', 'work_email']",t,t
92398110,https://www.airbnb.com/users/show/92398110,Angus,2016-08-29,"London, England, United Kingdom",,,f,Lambeth,1.0,"['email', 'phone', 'reviews', 'jumio', 'government_id']",t,t
48758385,https://www.airbnb.com/users/show/48758385,Marco,2015-11-11,"London, England, United Kingdom",,,f,Nine Elms,1.0,"['email', 'phone', 'jumio']",t,f
21016982,https://www.airbnb.com/users/show/21016982,Kamal,2014-09-06,London,a few days or more,25%,f,,1.0,"['email', 'phone', 'reviews', 'jumio']",t,t
5406592,https://www.airbnb.com/users/show/5406592,Zia,2013-03-10,"London, England, United Kingdom",within a few hours,100%,f,Brixton,1.0,"['email', 'phone', 'reviews', 'jumio', 'offline_government_id', 'government_id']",t,t
33215957,https://www.airbnb.com/users/show/33215957,Hatty,2015-05-12,"London, England, United Kingdom",a few days or more,33%,f,Tulse Hill,1.0,"['email', 'phone', 'reviews']",t,f
182767146,https://www.airbnb.com/users/show/182767146,Marius,2018-04-06,GB,,,f,,1.0,['phone'],t,f
3867320,https://www.airbnb.com/users/show/3867320,Tessa,2012-10-14,London,within a day,100%,f,,1.0,"['email', 'phone', 'facebook', 'reviews']",t,f
43874777,https://www.airbnb.com/users/show/43874777,Claire,2015-09-10,London,within a few hours,100%,f,,1.0,"['email', 'phone', 'reviews', 'jumio']",t,t
125532442,https://www.airbnb.com/users/show/125532442,Ali,2017-04-12,"Montreal, Québec, Canada",,,f,Stockwell,2.0,"['email', 'phone', 'reviews', 'jumio', 'offline_government_id', 'government_id']",t,t
2046191,https://www.airbnb.com/users/show/2046191,Marc,2012-04-01,"London, England, United Kingdom",within a few hours,100%,t,Clapham,1.0,"['email', 'phone', 'facebook', 'reviews', 'jumio', 'work_email']",t,t
39111944,https://www.airbnb.com/users/show/39111944,Celine,2015-07-21,london,within a day,70%,f,Clapham,2.0,"['email', 'phone', 'reviews', 'jumio', 'offline_government_id', 'selfie', 'government_id', 'identity_manual']",t,t
18881543,https://www.airbnb.com/users/show/18881543,Cecilia,2014-07-25,Londres,within a day,100%,f,,1.0,"['email', 'phone', 'reviews', 'jumio', 'offline_government_id', 'selfie', 'government_id', 'identity_manual']",t,t
3182209,https://www.airbnb.com/users/show/3182209,Onny,2012-08-07,"London, England, United Kingdom",,,f,,2.0,"['email', 'phone', 'facebook', 'reviews', 'manual_offline', 'jumio', 'work_email']",t,t
69247317,https://www.airbnb.com/users/show/69247317,Patrick,2016-04-27,"London, England, United Kingdom",within a day,67%,f,,2.0,"['email', 'phone', 'reviews', 'jumio', 'government_id']",t,t
28632766,https://www.airbnb.com/users/show/28632766,Ila,2015-03-02,London,within a day,100%,t,,1.0,"['email', 'phone', 'reviews', 'jumio']",t,t
20175342,https://www.airbnb.com/users/show/20175342,Nick,2014-08-17,"London, England, United Kingdom",within an hour,100%,f,South Lambeth,2.0,"['email', 'phone', 'reviews', 'manual_offline', 'jumio']",t,t
20734139,https://www.airbnb.com/users/show/20734139,Cathy,2014-08-30,"London, England, United Kingdom",,,f,,1.0,"['email', 'phone', 'reviews', 'jumio']",t,t
5396624,https://www.airbnb.com/users/show/5396624,Jo,2013-03-10,"London, UK",within an hour,100%,f,,2.0,"['email', 'phone', 'reviews', 'jumio']",t,t
77634899,https://www.airbnb.com/users/show/77634899,Sergei&Oksana,2016-06-14,"London, England, United Kingdom",,,f,South Lambeth,1.0,"['email', 'phone', 'facebook', 'reviews', 'jumio', 'government_id']",t,t
7259337,https://www.airbnb.com/users/show/7259337,Richard,2013-07-03,"London, United Kingdom",within a few hours,100%,f,South Lambeth,1.0,"['email', 'phone', 'reviews', 'jumio']",t,t
62820935,https://www.airbnb.com/users/show/62820935,Francesca,2016-03-13,"New South Wales, Australia",,,f,,1.0,"['email', 'phone', 'reviews', 'jumio', 'government_id', 'work_email']",t,t
5774580,https://www.airbnb.com/users/show/5774580,Ffion,2013-04-04,"London, England, United Kingdom",within a day,60%,f,,3.0,"['email', 'phone', 'reviews', 'jumio']",t,t
2734964,https://www.airbnb.com/users/show/2734964,Emil,2012-06-25,London,within an hour,100%,f,West Norwood,1.0,"['email', 'phone', 'reviews', 'jumio']",t,t
38255323,https://www.airbnb.com/users/show/38255323,Jenny,2015-07-12,"London, United Kingdom",,,f,Streatham,1.0,"['email', 'phone', 'facebook', 'reviews', 'jumio', 'work_email']",t,t
136884908,https://www.airbnb.com/users/show/136884908,Carmel,2017-06-25,"England, United Kingdom",within a day,100%,f,West Norwood,1.0,"['email', 'phone', 'reviews', 'jumio', 'offline_government_id', 'selfie', 'government_id', 'identity_manual']",t,f
23096161,https://www.airbnb.com/users/show/23096161,Colin,2014-10-29,"London, England, United Kingdom",within a day,90%,f,Streatham,1.0,"['email', 'phone', 'facebook', 'reviews']",t,f
157536453,https://www.airbnb.com/users/show/157536453,Amy,2017-11-05,GB,within an hour,100%,f,,1.0,"['email', 'phone', 'reviews']",t,f
23038548,https://www.airbnb.com/users/show/23038548,Jonathan,2014-10-27,"London, England, United Kingdom",,,f,West Norwood,1.0,"['email', 'phone', 'jumio', 'government_id']",t,f
3018968,https://www.airbnb.com/users/show/3018968,Marta,2012-07-22,"London, England, United Kingdom",within an hour,100%,f,West Norwood,1.0,"['email', 'phone', 'reviews', 'jumio', 'offline_government_id', 'selfie', 'government_id', 'identity_manual']",t,f
12865145,https://www.airbnb.com/users/show/12865145,Tara,2014-03-06,London,,,f,West Dulwich,1.0,"['email', 'phone', 'reviews', 'jumio']",t,t
130777486,https://www.airbnb.com/users/show/130777486,Faith,2017-05-17,GB,,,f,,1.0,"['email', 'phone']",t,f
447398,https://www.airbnb.com/users/show/447398,Stefano,2011-03-17,"London, United Kingdom",,,f,Kennington,1.0,"['email', 'phone', 'facebook', 'reviews', 'jumio']",t,t
19488740,https://www.airbnb.com/users/show/19488740,Douglas,2014-08-05,London,within a day,100%,t,Kennington,1.0,"['email', 'phone', 'reviews', 'jumio']",t,t
46864237,https://www.airbnb.com/users/show/46864237,Ingrid,2015-10-18,"London, England, United Kingdom",,,f,Streatham,1.0,"['email', 'reviews', 'jumio']",t,f
11831231,https://www.airbnb.com/users/show/11831231,Namuun,2016-04-04,"London, England, United Kingdom",,,f,Brixton,1.0,"['email', 'phone', 'reviews', 'jumio', 'government_id']",t,t
59916138,https://www.airbnb.com/users/show/59916138,Dee,2016-02-22,"London, England, United Kingdom",a few days or more,0%,f,Brixton,1.0,"['email', 'phone', 'reviews']",t,f
14467402,https://www.airbnb.com/users/show/14467402,Jonathan,2014-04-19,GB,,,f,,1.0,"['email', 'phone']",t,f
11040304,https://www.airbnb.com/users/show/11040304,Malgorzata,2014-01-05,"London, United Kingdom",within a day,80%,t,Brixton,1.0,"['email', 'phone', 'reviews', 'jumio']",t,t
173185492,https://www.airbnb.com/users/show/173185492,Matt,2018-02-13,"England, United Kingdom",within a day,100%,f,,1.0,"['email', 'phone']",t,f
6455476,https://www.airbnb.com/users/show/6455476,Lucilla,2013-05-18,london,,,f,,1.0,"['email', 'phone', 'reviews']",t,f
116887000,https://www.airbnb.com/users/show/116887000,Laura,2017-02-17,GB,within a few hours,71%,f,,1.0,"['email', 'phone', 'reviews']",t,f
2276804,https://www.airbnb.com/users/show/2276804,Giulia Mulè &,2012-05-02,"London, England, United Kingdom",within a few hours,86%,t,,1.0,"['email', 'phone', 'reviews', 'jumio']",t,t
7320048,https://www.airbnb.com/users/show/7320048,Raphael,2013-07-06,"London, England, United Kingdom",within an hour,100%,f,Brixton,1.0,"['email', 'phone', 'reviews', 'jumio']",t,t
30138624,https://www.airbnb.com/users/show/30138624,Sacha,2015-03-28,GB,within a few hours,100%,f,Brixton,1.0,"['email', 'phone']",t,f
9323887,https://www.airbnb.com/users/show/9323887,Gabbi,2013-10-09,London,within an hour,100%,f,,1.0,"['email', 'phone', 'reviews', 'manual_offline', 'jumio']",t,t
129870816,https://www.airbnb.com/users/show/129870816,Farjana,2017-05-11,"England, United Kingdom",within a day,60%,f,South Bank,1.0,"['email', 'phone', 'reviews']",t,f
2838721,https://www.airbnb.com/users/show/2838721,Susan,2012-07-05,"London, England, United Kingdom",,,f,Brixton,1.0,"['email', 'phone', 'facebook', 'reviews', 'jumio']",t,t
2905889,https://www.airbnb.com/users/show/2905889,Dimitri,2012-07-11,London,,,f,South Bank,1.0,"['email', 'phone', 'reviews', 'jumio', 'government_id', 'work_email']",t,t
17875518,https://www.airbnb.com/users/show/17875518,Liz,2014-07-09,"London, United Kingdom",,,f,Herne Hill,1.0,"['email', 'phone', 'facebook', 'reviews', 'work_email']",t,f
4721363,https://www.airbnb.com/users/show/4721363,Eleanor,2013-01-16,London,within a few hours,100%,t,Vauxhall,1.0,"['email', 'phone', 'reviews', 'jumio', 'offline_government_id', 'selfie', 'government_id', 'identity_manual']",t,f
2560480,https://www.airbnb.com/users/show/2560480,Connie,2012-06-06,"Milan, Venice, London",within an hour,100%,f,,1.0,"['email', 'phone', 'reviews', 'jumio', 'offline_government_id', 'selfie', 'government_id', 'identity_manual']",t,t
58884696,https://www.airbnb.com/users/show/58884696,David,2016-02-15,"Valletta, Malta",within an hour,100%,f,Lambeth,3.0,"['email', 'phone', 'google', 'reviews', 'jumio', 'government_id']",t,t
8342650,https://www.airbnb.com/users/show/8342650,Arif,2013-08-23,"London, England, United Kingdom",within an hour,100%,f,South Bank,1.0,"['email', 'phone', 'reviews', 'kba']",t,f
7336244,https://www.airbnb.com/users/show/7336244,Vikas,2013-07-07,"London, England, United Kingdom",,,f,,1.0,"['email', 'phone', 'facebook', 'reviews']",t,f
